invoice_id,company_id,deal_id,invoice_date,product_code,product_name,line_amount_nzd,total_amount_nzd,notes
INV318535,C102331,D204139,2025-09-01,PM,People Management,2035,2035,
INV318536,C102017,D204140,2025-07-01,PM,People Management,1137,1137,
INV318537,C102017,D204140,2025-08-01,PM,People Management,1137,1137,
INV318538,C102017,D204140,2025-09-01,PM,People Management,1137,1137,
INV318539,C102621,D204141,2024-08-01,PAYROLL_DIY,Payroll DIY,1370,1370,
INV318540,C102621,D204141,2024-09-01,PAYROLL_DIY,Payroll DIY,1370,1370,
INV318541,C101494,D204142,2024-05-01,PM,People Management,1463,1463,
INV318542,C101494,D204142,2024-06-01,PM,People Management,1463,1463,
INV318543,C101494,D204142,2024-07-01,PM,People Management,1463,1463,
INV318544,C101494,D204142,2024-08-01,PM,People Management,1463,1463,
INV318545,C103203,D204143,2025-06-01,PM,People Management,810,810,
INV318546,C103203,D204143,2025-07-01,PM,People Management,810,810,
INV318547,C103203,D204143,2025-08-01,PM,People Management,810,1099,
INV318547,C103203,D204143,2025-08-01,PAYROLL_MPS,Managed Payroll,289,1099,addon
INV318548,C103203,D204143,2025-09-01,PM,People Management,810,810,
INV318549,C103203,D204143,2025-10-01,PM,People Management,810,810,
INV318550,C103203,D204143,2025-11-01,PM,People Management,1177,1177,upgrade
INV318551,C104006,D204144,2024-04-01,PAYROLL_DIY,Payroll DIY,2782,2782,
INV318552,C104006,D204144,2024-05-01,PAYROLL_DIY,Payroll DIY,2782,2782,
INV318553,C104006,D204144,2024-06-01,PAYROLL_DIY,Payroll DIY,2782,2782,
INV318554,C104933,D204146,2025-09-01,PAYROLL_MPS,Managed Payroll,2751,2751,
INV318555,C104933,D204146,2025-10-01,PAYROLL_MPS,Managed Payroll,2751,2751,
INV318556,C104933,D204146,2025-11-01,PAYROLL_MPS,Managed Payroll,2751,2751,
INV318557,C104933,D204146,2025-12-01,PAYROLL_MPS,Managed Payroll,2751,2751,
INV318558,C104933,D204146,2026-01-01,PAYROLL_MPS,Managed Payroll,2751,2751,
INV318559,C104933,D204146,2026-02-01,PAYROLL_MPS,Managed Payroll,2751,2751,
INV318560,C101543,D204147,2024-05-01,PAYROLL_DIY,Payroll DIY,4900,4900,
INV318561,C101543,D204147,2024-06-01,PAYROLL_DIY,Payroll DIY,4900,4900,
INV318562,C101543,D204147,2024-07-01,PAYROLL_DIY,Payroll DIY,6287,6287,upgrade
INV318563,C101543,D204147,2024-08-01,PAYROLL_DIY,Payroll DIY,4900,4900,
INV318564,C102835,D204148,2024-05-01,PM,People Management,410,410,
INV318565,C102835,D204148,2024-06-01,PM,People Management,0,0,free_trial
INV318566,C102835,D204148,2024-07-01,PM,People Management,410,410,
INV318567,C103431,D204150,2024-09-01,PAYROLL_DIY,Payroll DIY,1361,1361,
INV318568,C103431,D204150,2024-10-01,PAYROLL_DIY,Payroll DIY,1361,1361,
INV318569,C103431,D204150,2024-11-01,PAYROLL_DIY,Payroll DIY,1361,1361,
INV318570,C103431,D204150,2024-12-01,PAYROLL_DIY,Payroll DIY,1361,1361,
INV318571,C103431,D204150,2025-01-01,PAYROLL_DIY,Payroll DIY,1361,1361,
INV318572,C103431,D204150,2025-02-01,PAYROLL_DIY,Payroll DIY,1361,1361,
INV318573,C103431,D204150,2025-03-01,PAYROLL_DIY,Payroll DIY,1361,1361,
INV318574,C103431,D204150,2025-04-01,PAYROLL_DIY,Payroll DIY,1361,1361,
INV318575,C103431,D204150,2025-05-01,PAYROLL_DIY,Payroll DIY,1361,1361,
INV318576,C104723,D204151,2024-11-01,ADD_ON_TKR,TKR Add-on,727,727,
INV318577,C104723,D204151,2024-12-01,ADD_ON_TKR,TKR Add-on,727,727,
INV318578,C104723,D204151,2025-01-01,ADD_ON_TKR,TKR Add-on,727,727,
INV318579,C102544,D204152,2024-04-01,PM,People Management,2291,2291,
INV318580,C102544,D204152,2024-05-01,PM,People Management,2291,2291,
INV318581,C104914,D204154,2025-07-01,PAYROLL_DIY,Payroll DIY,2680,2680,
INV318582,C104914,D204154,2025-08-01,PAYROLL_DIY,Payroll DIY,2680,2680,
INV318583,C104914,D204154,2025-09-01,PAYROLL_DIY,Payroll DIY,2680,2680,
INV318584,C101866,D204155,2024-02-01,PM,People Management,1515,1515,
INV318585,C101866,D204155,2024-03-01,PM,People Management,1515,1515,
INV318586,C101866,D204155,2024-04-01,PM,People Management,1515,1515,
INV318587,C101866,D204155,2024-05-01,PM,People Management,1515,1515,
INV318588,C101866,D204155,2024-06-01,PM,People Management,1515,1515,
INV318589,C101866,D204155,2024-07-01,PM,People Management,1994,1994,upgrade
INV318590,C100132,D204157,2025-07-01,ADD_ON_TKR,TKR Add-on,1058,1058,
INV318591,C100763,D204158,2025-05-01,PM,People Management,0,0,
INV318592,C100763,D204158,2025-06-01,PM,People Management,0,0,
INV318593,C100763,D204158,2025-07-01,PM,People Management,0,0,
INV318594,C104046,D204159,2025-03-01,ADD_ON_TKR,TKR Add-on,949,949,
INV318595,C104046,D204159,2025-04-01,ADD_ON_TKR,TKR Add-on,949,949,
INV318596,C104046,D204159,2025-05-01,ADD_ON_TKR,TKR Add-on,949,949,
INV318597,C104046,D204159,2025-06-01,ADD_ON_TKR,TKR Add-on,949,949,
INV318598,C104046,D204159,2025-07-01,ADD_ON_TKR,TKR Add-on,499,499,credit
INV318599,C104046,D204159,2025-08-01,ADD_ON_TKR,TKR Add-on,949,949,
INV318600,C102899,D204160,2025-05-01,PM,People Management,0,0,
INV318601,C102899,D204160,2025-06-01,PM,People Management,0,0,
INV318602,C102899,D204160,2025-07-01,PM,People Management,0,0,
INV318603,C103164,D204161,2024-12-01,PAYROLL_MPS,Managed Payroll,2604,2604,
INV318604,C103164,D204161,2025-01-01,PAYROLL_MPS,Managed Payroll,2604,2604,
INV318605,C103164,D204161,2025-02-01,PAYROLL_MPS,Managed Payroll,2604,2604,
INV318606,C103164,D204161,2025-03-01,PAYROLL_MPS,Managed Payroll,2604,2604,
INV318607,C103164,D204161,2025-04-01,PAYROLL_MPS,Managed Payroll,2604,2604,
INV318608,C101390,D204162,2024-04-01,PAYROLL_DIY,Payroll DIY,2404,2404,
INV318609,C101390,D204162,2024-05-01,PAYROLL_DIY,Payroll DIY,2404,2404,
INV318610,C101390,D204162,2024-06-01,PAYROLL_DIY,Payroll DIY,2404,2404,
INV318611,C101390,D204162,2024-07-01,PAYROLL_DIY,Payroll DIY,2404,2404,
INV318612,C101390,D204162,2024-08-01,PAYROLL_DIY,Payroll DIY,2404,2404,
INV318613,C101390,D204162,2024-09-01,PAYROLL_DIY,Payroll DIY,2404,2404,
INV318614,C101390,D204162,2024-10-01,PAYROLL_DIY,Payroll DIY,2404,2404,
INV318615,C101390,D204162,2024-11-01,PAYROLL_DIY,Payroll DIY,2404,2404,
INV318616,C101390,D204162,2024-12-01,PAYROLL_DIY,Payroll DIY,2404,2404,
INV318617,C101390,D204162,2025-01-01,PAYROLL_DIY,Payroll DIY,2404,2404,
INV318618,C101390,D204162,2025-02-01,PAYROLL_DIY,Payroll DIY,2404,2404,
INV318619,C101390,D204162,2025-03-01,PAYROLL_DIY,Payroll DIY,2404,2404,
INV318620,C103601,D204163,2024-11-01,PAYROLL_DIY,Payroll DIY,2035,2035,
INV318621,C103601,D204163,2024-12-01,PAYROLL_DIY,Payroll DIY,2035,2035,
INV318622,C103601,D204163,2025-01-01,PAYROLL_DIY,Payroll DIY,2035,2035,
INV318623,C103601,D204163,2025-02-01,PAYROLL_DIY,Payroll DIY,2035,2035,
INV318624,C103601,D204163,2025-03-01,PAYROLL_DIY,Payroll DIY,2035,2035,
INV318625,C103601,D204163,2025-04-01,PAYROLL_DIY,Payroll DIY,2035,2035,
INV318626,C103601,D204163,2025-05-01,PAYROLL_DIY,Payroll DIY,2035,2035,
INV318627,C103601,D204163,2025-06-01,PAYROLL_DIY,Payroll DIY,2035,2035,
INV318628,C103601,D204163,2025-07-01,PAYROLL_DIY,Payroll DIY,2035,2035,
INV318629,C103601,D204163,2025-08-01,PAYROLL_DIY,Payroll DIY,1675,1675,downgrade
INV318630,C103601,D204163,2025-09-01,PAYROLL_DIY,Payroll DIY,2035,2035,
INV318631,C103601,D204163,2025-10-01,PAYROLL_DIY,Payroll DIY,2035,2035,
INV318632,C104902,D204164,2025-10-01,ADD_ON_TKR,TKR Add-on,671,671,
INV318633,C104902,D204164,2025-11-01,ADD_ON_TKR,TKR Add-on,671,671,
INV318634,C104902,D204164,2025-12-01,ADD_ON_TKR,TKR Add-on,671,671,
INV318635,C104902,D204164,2026-01-01,ADD_ON_TKR,TKR Add-on,0,0,free_trial
INV318636,C104902,D204164,2026-02-01,ADD_ON_TKR,TKR Add-on,671,671,
INV318637,C103596,D204165,2024-06-01,PAYROLL_MPS,Managed Payroll,0,0,
INV318637,C103596,D204165,2024-06-01,ADD_ON_TKR,TKR Add-on,0,0,addon
INV318638,C103596,D204165,2024-07-01,PAYROLL_MPS,Managed Payroll,0,0,
INV318639,C101248,D204166,2025-04-01,PM,People Management,1067,1067,
INV318640,C101248,D204166,2025-05-01,PM,People Management,1067,1067,
INV318641,C101248,D204166,2025-06-01,PM,People Management,1067,1067,
INV318642,C102305,D204167,2025-05-01,PM,People Management,1028,1028,
INV318643,C102305,D204167,2025-06-01,PM,People Management,1028,1028,
INV318644,C102305,D204167,2025-07-01,PM,People Management,1028,1028,
INV318645,C104243,D204169,2024-07-01,PAYROLL_MPS,Managed Payroll,5733,5733,
INV318646,C104243,D204169,2024-08-01,PAYROLL_MPS,Managed Payroll,0,0,free_trial
INV318646,C104243,D204169,2024-08-01,ADD_ON_TKR,TKR Add-on,0,0,addon
INV318647,C104243,D204169,2024-09-01,PAYROLL_MPS,Managed Payroll,5733,5733,
INV318648,C104243,D204169,2024-10-01,PAYROLL_MPS,Managed Payroll,5733,5733,
INV318649,C104243,D204169,2024-11-01,PAYROLL_MPS,Managed Payroll,5733,5733,
INV318650,C104243,D204169,2024-12-01,PAYROLL_MPS,Managed Payroll,5733,5733,
INV318651,C103072,D204170,2024-08-01,PM,People Management,638,638,
INV318652,C103072,D204170,2024-09-01,PM,People Management,638,638,
INV318653,C103072,D204170,2024-10-01,PM,People Management,638,638,
INV318654,C103072,D204170,2024-11-01,PM,People Management,638,638,
INV318655,C103072,D204170,2024-12-01,PM,People Management,638,638,
INV318656,C104539,D204171,2024-12-01,PM,People Management,1278,1278,
INV318657,C104539,D204171,2025-01-01,PM,People Management,1278,1278,
INV318658,C104539,D204171,2025-02-01,PM,People Management,1278,1278,
INV318659,C104539,D204171,2025-03-01,PM,People Management,1278,1278,
INV318660,C104539,D204171,2025-04-01,PM,People Management,1278,1278,
INV318661,C100433,D204172,2024-10-01,PM,People Management,721,721,
INV318662,C100433,D204172,2024-11-01,PM,People Management,721,721,
INV318663,C100433,D204172,2024-12-01,PM,People Management,721,721,
INV318664,C100433,D204172,2025-01-01,PM,People Management,721,721,
INV318665,C100433,D204172,2025-02-01,PM,People Management,721,721,
INV318666,C100433,D204172,2025-03-01,PM,People Management,416,416,credit
INV318667,C101545,D204174,2024-03-01,PAYROLL_DIY,Payroll DIY,1397,1397,
INV318668,C101545,D204174,2024-04-01,PAYROLL_DIY,Payroll DIY,1397,1397,
INV318669,C101545,D204174,2024-05-01,PAYROLL_DIY,Payroll DIY,1397,1819,
INV318669,C101545,D204174,2024-05-01,PM,People Management,422,1819,addon
INV318670,C101545,D204174,2024-06-01,PAYROLL_DIY,Payroll DIY,1397,1397,
INV318671,C100117,D204175,2024-07-01,ADD_ON_TKR,TKR Add-on,810,810,
INV318672,C100117,D204175,2024-08-01,ADD_ON_TKR,TKR Add-on,810,810,
INV318673,C100117,D204175,2024-09-01,ADD_ON_TKR,TKR Add-on,810,810,
INV318674,C100117,D204175,2024-10-01,ADD_ON_TKR,TKR Add-on,810,810,
INV318675,C100117,D204175,2024-11-01,ADD_ON_TKR,TKR Add-on,810,810,
INV318676,C100117,D204175,2024-12-01,ADD_ON_TKR,TKR Add-on,810,810,
INV318677,C100117,D204175,2025-01-01,ADD_ON_TKR,TKR Add-on,810,810,
INV318678,C100117,D204175,2025-02-01,ADD_ON_TKR,TKR Add-on,810,810,
INV318679,C100117,D204175,2025-03-01,ADD_ON_TKR,TKR Add-on,810,810,
INV318680,C100117,D204175,2025-04-01,ADD_ON_TKR,TKR Add-on,810,810,
INV318681,C100117,D204175,2025-05-01,ADD_ON_TKR,TKR Add-on,810,810,
INV318682,C100117,D204175,2025-06-01,ADD_ON_TKR,TKR Add-on,810,810,
INV318683,C103557,D204176,2024-10-01,ADD_ON_TKR,TKR Add-on,1378,1378,
INV318684,C103557,D204176,2024-11-01,ADD_ON_TKR,TKR Add-on,1378,1378,
INV318685,C103557,D204176,2024-12-01,ADD_ON_TKR,TKR Add-on,1378,1378,
INV318686,C103557,D204176,2025-01-01,ADD_ON_TKR,TKR Add-on,1378,1378,
INV318687,C103557,D204176,2025-02-01,ADD_ON_TKR,TKR Add-on,1378,1378,
INV318688,C100684,D204177,2024-10-01,PM,People Management,1745,1745,
INV318689,C100684,D204177,2024-11-01,PM,People Management,1745,2183,
INV318689,C100684,D204177,2024-11-01,PAYROLL_DIY,Payroll DIY,438,2183,addon
INV318690,C100684,D204177,2024-12-01,PM,People Management,1745,1745,
INV318691,C100684,D204177,2025-01-01,PM,People Management,1745,1745,
INV318692,C100684,D204177,2025-02-01,PM,People Management,1745,1745,
INV318693,C100684,D204177,2025-03-01,PM,People Management,1745,1745,
INV318694,C104436,D204178,2024-06-01,ADD_ON_TKR,TKR Add-on,621,621,
INV318695,C104436,D204178,2024-07-01,ADD_ON_TKR,TKR Add-on,621,621,
INV318696,C104436,D204178,2024-08-01,ADD_ON_TKR,TKR Add-on,621,621,
INV318697,C104436,D204178,2024-09-01,ADD_ON_TKR,TKR Add-on,621,621,
INV318698,C104436,D204178,2024-10-01,ADD_ON_TKR,TKR Add-on,621,621,
INV318699,C104436,D204178,2024-11-01,ADD_ON_TKR,TKR Add-on,621,621,
INV318700,C104250,D204179,2025-01-01,ADD_ON_TKR,TKR Add-on,793,793,
INV318701,C104250,D204179,2025-02-01,ADD_ON_TKR,TKR Add-on,793,793,
INV318702,C104250,D204179,2025-03-01,ADD_ON_TKR,TKR Add-on,793,793,
INV318703,C104250,D204179,2025-04-01,ADD_ON_TKR,TKR Add-on,793,793,
INV318704,C104250,D204179,2025-05-01,ADD_ON_TKR,TKR Add-on,793,1045,
INV318704,C104250,D204179,2025-05-01,PM,People Management,252,1045,addon
INV318705,C104250,D204179,2025-06-01,ADD_ON_TKR,TKR Add-on,793,793,
INV318706,C104250,D204179,2025-07-01,ADD_ON_TKR,TKR Add-on,793,793,
INV318707,C104250,D204179,2025-08-01,ADD_ON_TKR,TKR Add-on,793,793,
INV318708,C104250,D204179,2025-09-01,ADD_ON_TKR,TKR Add-on,793,793,
INV318709,C104250,D204179,2025-10-01,ADD_ON_TKR,TKR Add-on,793,793,
INV318710,C104250,D204179,2025-11-01,ADD_ON_TKR,TKR Add-on,793,793,
INV318711,C104250,D204179,2025-12-01,ADD_ON_TKR,TKR Add-on,401,401,downgrade
INV318712,C100752,D204182,2024-11-01,PAYROLL_MPS,Managed Payroll,1282,1282,
INV318713,C100752,D204182,2024-12-01,PAYROLL_MPS,Managed Payroll,1282,1282,
INV318714,C100752,D204182,2025-01-01,PAYROLL_MPS,Managed Payroll,1282,1282,
INV318715,C100752,D204182,2025-02-01,PAYROLL_MPS,Managed Payroll,1282,1282,
INV318716,C100752,D204182,2025-03-01,PAYROLL_MPS,Managed Payroll,1282,1282,
INV318717,C100752,D204182,2025-04-01,PAYROLL_MPS,Managed Payroll,1282,1282,
INV318718,C100752,D204182,2025-05-01,PAYROLL_MPS,Managed Payroll,1282,1282,
INV318719,C101800,D204183,2025-09-01,ADD_ON_TKR,TKR Add-on,617,617,
INV318720,C101800,D204183,2025-10-01,ADD_ON_TKR,TKR Add-on,617,617,
INV318721,C101800,D204183,2025-11-01,ADD_ON_TKR,TKR Add-on,498,498,downgrade
INV318722,C101800,D204183,2025-12-01,ADD_ON_TKR,TKR Add-on,617,617,
INV318723,C101800,D204183,2026-01-01,ADD_ON_TKR,TKR Add-on,617,617,
INV318724,C101800,D204183,2026-02-01,ADD_ON_TKR,TKR Add-on,617,617,
INV318725,C101800,D204183,2026-03-01,ADD_ON_TKR,TKR Add-on,617,617,
INV318726,C101800,D204183,2026-04-01,ADD_ON_TKR,TKR Add-on,617,617,
INV318727,C101800,D204183,2026-05-01,ADD_ON_TKR,TKR Add-on,617,617,
INV318728,C101800,D204183,2026-06-01,ADD_ON_TKR,TKR Add-on,617,617,
INV318729,C101800,D204183,2026-07-01,ADD_ON_TKR,TKR Add-on,617,617,
INV318730,C101800,D204183,2026-08-01,ADD_ON_TKR,TKR Add-on,617,617,
INV318731,C101433,D204187,2024-06-01,ADD_ON_TKR,TKR Add-on,903,903,
INV318732,C100780,D204189,2024-04-01,PM,People Management,356,356,
INV318733,C100780,D204189,2024-05-01,PM,People Management,356,356,
INV318734,C100780,D204189,2024-06-01,PM,People Management,356,356,
INV318735,C104686,D204190,2025-03-01,PAYROLL_MPS,Managed Payroll,5578,5578,
INV318736,C104686,D204190,2025-04-01,PAYROLL_MPS,Managed Payroll,5578,5578,
INV318737,C104686,D204190,2025-05-01,PAYROLL_MPS,Managed Payroll,5578,5578,
INV318738,C104686,D204190,2025-06-01,PAYROLL_MPS,Managed Payroll,5578,5578,
INV318739,C104686,D204190,2025-07-01,PAYROLL_MPS,Managed Payroll,5578,5578,
INV318740,C104686,D204190,2025-08-01,PAYROLL_MPS,Managed Payroll,7745,7745,upgrade
INV318741,C104319,D204191,2024-03-01,PAYROLL_DIY,Payroll DIY,2335,2335,
INV318742,C104319,D204191,2024-04-01,PAYROLL_DIY,Payroll DIY,2335,2335,
INV318743,C104319,D204191,2024-05-01,PAYROLL_DIY,Payroll DIY,2335,2335,
INV318744,C104319,D204191,2024-06-01,PAYROLL_DIY,Payroll DIY,2335,2335,
INV318745,C104319,D204191,2024-07-01,PAYROLL_DIY,Payroll DIY,2335,2335,
INV318746,C104319,D204191,2024-08-01,PAYROLL_DIY,Payroll DIY,2335,2335,
INV318747,C104319,D204191,2024-09-01,PAYROLL_DIY,Payroll DIY,2335,2335,
INV318748,C104319,D204191,2024-10-01,PAYROLL_DIY,Payroll DIY,2335,2335,
INV318749,C104319,D204191,2024-11-01,PAYROLL_DIY,Payroll DIY,2335,2335,
INV318750,C104319,D204191,2024-12-01,PAYROLL_DIY,Payroll DIY,2335,2335,
INV318751,C104319,D204191,2025-01-01,PAYROLL_DIY,Payroll DIY,2335,2335,
INV318752,C104319,D204191,2025-02-01,PAYROLL_DIY,Payroll DIY,2335,2335,
INV318753,C100465,D204192,2025-02-01,PAYROLL_MPS,Managed Payroll,8721,8721,
INV318754,C100465,D204192,2025-03-01,PAYROLL_MPS,Managed Payroll,8721,8721,
INV318755,C100465,D204192,2025-04-01,PAYROLL_MPS,Managed Payroll,8721,8721,
INV318756,C100465,D204192,2025-05-01,PAYROLL_MPS,Managed Payroll,8721,8721,
INV318757,C100551,D204193,2025-08-01,PAYROLL_MPS,Managed Payroll,3653,3653,
INV318758,C100551,D204193,2025-09-01,PAYROLL_MPS,Managed Payroll,3653,3653,
INV318759,C100551,D204193,2025-10-01,PAYROLL_MPS,Managed Payroll,3653,3653,
INV318760,C100551,D204193,2025-11-01,PAYROLL_MPS,Managed Payroll,3653,3653,
INV318761,C100551,D204193,2025-12-01,PAYROLL_MPS,Managed Payroll,3653,3653,
INV318762,C100551,D204193,2026-01-01,PAYROLL_MPS,Managed Payroll,3653,3653,
INV318763,C100551,D204193,2026-02-01,PAYROLL_MPS,Managed Payroll,3653,3653,
INV318764,C100551,D204193,2026-03-01,PAYROLL_MPS,Managed Payroll,3653,3653,
INV318765,C100551,D204193,2026-04-01,PAYROLL_MPS,Managed Payroll,3653,3653,
INV318766,C102875,D204196,2024-12-01,PM,People Management,566,566,
INV318767,C102875,D204196,2025-01-01,PM,People Management,566,566,
INV318768,C102875,D204196,2025-02-01,PM,People Management,566,566,
INV318769,C102875,D204196,2025-03-01,PM,People Management,566,566,
INV318770,C102875,D204196,2025-04-01,PM,People Management,566,566,
INV318771,C102875,D204196,2025-05-01,PM,People Management,566,566,
INV318772,C102875,D204196,2025-06-01,PM,People Management,566,566,
INV318773,C102875,D204196,2025-07-01,PM,People Management,566,566,
INV318774,C102875,D204196,2025-08-01,PM,People Management,446,446,downgrade
INV318775,C102875,D204196,2025-09-01,PM,People Management,566,566,
INV318776,C102875,D204196,2025-10-01,PM,People Management,566,566,
INV318777,C102875,D204196,2025-11-01,PM,People Management,566,566,
INV318778,C101263,D204197,2025-03-01,PAYROLL_MPS,Managed Payroll,5792,5792,
INV318779,C101263,D204197,2025-04-01,PAYROLL_MPS,Managed Payroll,5792,5792,
INV318780,C101263,D204197,2025-05-01,PAYROLL_MPS,Managed Payroll,5792,7387,
INV318780,C101263,D204197,2025-05-01,ADD_ON_TKR,TKR Add-on,1595,7387,addon
INV318781,C101263,D204197,2025-06-01,PAYROLL_MPS,Managed Payroll,5792,5792,
INV318782,C100074,D204198,2025-07-01,ADD_ON_TKR,TKR Add-on,726,726,
INV318783,C100074,D204198,2025-08-01,ADD_ON_TKR,TKR Add-on,726,726,
INV318784,C100074,D204198,2025-09-01,ADD_ON_TKR,TKR Add-on,726,726,
INV318785,C100074,D204198,2025-10-01,ADD_ON_TKR,TKR Add-on,726,726,
INV318786,C100074,D204198,2025-11-01,ADD_ON_TKR,TKR Add-on,726,726,
INV318787,C100074,D204198,2025-12-01,ADD_ON_TKR,TKR Add-on,726,726,
INV318788,C100879,D204199,2025-04-01,ADD_ON_TKR,TKR Add-on,1368,1368,
INV318789,C100879,D204199,2025-05-01,ADD_ON_TKR,TKR Add-on,1597,1597,upgrade
INV318790,C103426,D204200,2025-02-01,ADD_ON_TKR,TKR Add-on,1272,1272,
INV318791,C103426,D204200,2025-03-01,ADD_ON_TKR,TKR Add-on,1272,1272,
INV318792,C103426,D204200,2025-04-01,ADD_ON_TKR,TKR Add-on,1272,1272,
INV318793,C103426,D204200,2025-05-01,ADD_ON_TKR,TKR Add-on,1272,1272,
INV318794,C103426,D204200,2025-06-01,ADD_ON_TKR,TKR Add-on,1272,1272,
INV318795,C103426,D204200,2025-07-01,ADD_ON_TKR,TKR Add-on,1272,1272,
INV318796,C103426,D204200,2025-08-01,ADD_ON_TKR,TKR Add-on,1272,1272,
INV318797,C103426,D204200,2025-09-01,ADD_ON_TKR,TKR Add-on,1272,1272,
INV318798,C103426,D204200,2025-10-01,ADD_ON_TKR,TKR Add-on,1272,1272,
INV318799,C101085,D204201,2025-05-01,PAYROLL_DIY,Payroll DIY,2719,2719,
INV318800,C101085,D204201,2025-06-01,PAYROLL_DIY,Payroll DIY,2719,2719,
INV318801,C101085,D204201,2025-07-01,PAYROLL_DIY,Payroll DIY,2719,3124,
INV318801,C101085,D204201,2025-07-01,PM,People Management,405,3124,addon
INV318802,C101085,D204201,2025-08-01,PAYROLL_DIY,Payroll DIY,2719,2719,
INV318803,C101085,D204201,2025-09-01,PAYROLL_DIY,Payroll DIY,2719,2719,
INV318804,C101085,D204201,2025-10-01,PAYROLL_DIY,Payroll DIY,2719,2719,
INV318805,C101085,D204201,2025-11-01,PAYROLL_DIY,Payroll DIY,2719,2719,
INV318806,C101085,D204201,2025-12-01,PAYROLL_DIY,Payroll DIY,2719,2719,
INV318807,C101085,D204201,2026-01-01,PAYROLL_DIY,Payroll DIY,2719,2719,
INV318808,C104668,D204203,2025-04-01,PM,People Management,341,341,
INV318809,C103717,D204204,2025-02-01,ADD_ON_TKR,TKR Add-on,358,500,
INV318809,C103717,D204204,2025-02-01,PM,People Management,142,500,addon
INV318810,C103717,D204204,2025-03-01,ADD_ON_TKR,TKR Add-on,358,358,
INV318811,C103717,D204204,2025-04-01,ADD_ON_TKR,TKR Add-on,358,358,
INV318812,C103717,D204204,2025-05-01,ADD_ON_TKR,TKR Add-on,358,358,
INV318813,C103717,D204204,2025-06-01,ADD_ON_TKR,TKR Add-on,358,358,
INV318814,C103717,D204204,2025-07-01,ADD_ON_TKR,TKR Add-on,358,358,
INV318815,C103717,D204204,2025-08-01,ADD_ON_TKR,TKR Add-on,358,358,
INV318816,C103717,D204204,2025-09-01,ADD_ON_TKR,TKR Add-on,358,358,
INV318817,C103717,D204204,2025-10-01,ADD_ON_TKR,TKR Add-on,358,400,
INV318817,C103717,D204204,2025-10-01,PAYROLL_DIY,Payroll DIY,42,400,addon
INV318818,C102596,D204205,2024-11-01,PAYROLL_DIY,Payroll DIY,719,719,credit
INV318819,C102596,D204205,2024-12-01,PAYROLL_DIY,Payroll DIY,1041,1041,
INV318820,C102596,D204205,2025-01-01,PAYROLL_DIY,Payroll DIY,1041,1041,
INV318821,C102596,D204205,2025-02-01,PAYROLL_DIY,Payroll DIY,1041,1041,
INV318822,C102596,D204205,2025-03-01,PAYROLL_DIY,Payroll DIY,1041,1041,
