deal_id,company_id,deal_created_date,deal_close_date,status,product_code,product_name,channel,owner,deal_mrr,reopened_flag,company_name,industry,employee_count,is_partner,first_invoice_date
D204644,C103995,17/01/2024,3/02/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,shao,1033,0,Atlas Ltd,Construction,42,0,1/03/2024
D204645,C101789,24/02/2024,21/05/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,1515,0,Tui Trust,Accounting,37,0,1/06/2024
D204646,C104793,14/02/2025,26/02/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dt,1099,0,Pivot Holdings,Legal,42,0,1/04/2025
D204647,C101150,20/03/2024,24/04/2024,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,dt,3428,0,Rimu Kauri Ltd,Software,21,0,
D204648,C101116,31/07/2024,,Open,ADD_ON_TKR,TKR Add-on,Partners,awong_tmp,1087,0,Tui Summit Co.,Manufacturing,31,0,1/03/2024
D204649,C103919,2/04/2024,2/05/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,awong,852,0,Harbour Harbour Services,Accounting,38,0,1/06/2024
D204650,C100352,14/08/2024,20/10/2024,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,760,0,Eurotec Services,Accounting,1,0,
D204651,C102248,29/06/2025,,Open,PAYROLL_DIY,Payroll DIY,Partners,unassigned,2016,0,Harbour Co.,Accounting,61,0,1/06/2025
D204652,C101878,6/01/2025,,Open,PAYROLL_MPS,Managed Payroll,Direct,awong,6253,0,Atlas Holdings,Construction,13,0,1/05/2024
D204653,C104842,2/11/2024,15/01/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,1424,0,Beta Ltd,Construction,1,0,1/02/2025
D204654,C101289,7/01/2024,22/01/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,58,0,Pivot Partners,Manufacturing,31,0,1/02/2024
D204655,C104568,9/01/2025,28/01/2025,Closed Won,PM,People Management,Partners,dinkster,1963,0,Duncan Air Holdings,Accounting,1,0,1/02/2025
D204656,C100296,30/09/2024,4/12/2024,Closed Won,PM,People Management,Partners,dinkster,1224,0,Harbour Trust,Legal,1,0,1/01/2025
D204657,C104011,27/11/2024,,Open,PM,People Management,Direct,dinkster,1879,0,Tui Beta Trust,Legal,51,0,1/05/2024
D204658,C102348,23/12/2024,9/03/2025,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,dinkster,5533,0,Wenita Co.,Accounting,1,1,
D204659,C103897,30/06/2025,15/08/2025,Closed Won,PM,People Management,Partners,nobody,699,0,Wenita Co.,Legal,32,0,1/09/2025
D204660,C101747,9/01/2024,28/02/2024,Closed Won,PM,People Management,Direct,dt,1774,0,Alpha Partners,Accounting,50,0,1/03/2024
D204661,C103305,3/10/2024,,Open,PM,People Management,Partners,shao,1157,0,Nimbus Services,Construction,16,0,1/06/2025
D204662,C104348,29/04/2025,6/07/2025,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,dinkster,3514,0,Beta Co.,Retail,43,1,
D204663,C100497,6/12/2024,,Open,PAYROLL_DIY,Payroll DIY,Partners,dinkster,238,0,Duncan Air Kauri Ltd,Education,43,0,1/01/2025
D204664,C100852,8/06/2024,23/06/2024,Closed Won,PM,People Management,Partners,dinkster,0,0,Kauri Services,Education,34,0,1/07/2024
D204665,C100507,15/05/2024,28/05/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,290,0,Kauri Services,Accounting,1,0,1/07/2024
D204666,C101395,21/07/2024,11/08/2024,Closed Lost,PM,People Management,Partners,awong,1256,0,Beta Partners,Healthcare,1,0,
D204667,C101429,27/01/2025,29/01/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,2800,0,Wenita Services,Education,110,0,1/03/2025
D204668,C102703,17/02/2025,27/03/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,awong,187,0,Ohomairangi Holdings,Legal,59,0,1/05/2025
D204669,C100321,13/01/2024,15/02/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,3097,0,Wenita Group,Accounting,1,0,1/03/2024
D204670,C100948,25/03/2024,18/06/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,4176,0,Ohomairangi Nimbus Group,Retail,1,0,1/07/2024
D204671,C101978,9/05/2025,6/08/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,1517,0,Duncan Air Alpha Holdings,Software,1,0,1/09/2025
D204672,C104785,24/02/2024,18/04/2024,Closed Won,PM,People Management,Partners,dt,91,0,Tui Co.,Healthcare,121,0,1/04/2024
D204673,C104336,18/05/2025,4/07/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dt,1869,0,Beta Trust,Software,1,0,1/07/2025
D204674,C101261,18/04/2024,29/06/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,shao,2651,0,Pivot Duncan Air Services,Retail,23,0,1/07/2024
D204675,C101739,27/11/2024,12/02/2025,Closed Won,PM,People Management,Direct,awong,1198,0,Kea Limited,Software,1,0,1/03/2025
D204676,C104269,16/05/2025,,Open,ADD_ON_TKR,TKR Add-on,Direct,dt,860,0,Summit Group,Accounting,1,1,1/01/2025
D204677,C104386,12/02/2025,,Open,PAYROLL_DIY,Payroll DIY,Partners,shao,2178,0,Summit Partners,Accounting,1,0,1/03/2025
D204678,C101556,31/08/2024,14/11/2024,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,1849,0,Pivot Co.,Education,30,0,
D204679,C104699,27/05/2025,,Open,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,2437,0,Atlas Partners,Retail,68,0,1/09/2024
D204680,C101745,21/01/2025,21/04/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,3337,0,Nimbus Group,Construction,1,0,1/05/2025
D204681,C103148,31/01/2025,11/02/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned,0,0,Atlas Services,Accounting,1,0,1/02/2025
D204682,C100931,26/03/2025,,Open,PAYROLL_MPS,Managed Payroll,Direct,dt,4008,0,Tui Eurotec Ltd,Manufacturing,37,0,1/02/2025
D204683,C101977,19/12/2024,15/02/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,695,0,Kauri Services,Education,10,0,1/03/2025
D204684,C103294,8/04/2025,14/04/2025,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,dinkster,7144,0,Kea Co.,Software,34,0,
D204685,C102733,22/05/2025,23/07/2025,Closed Won,PM,People Management,Partners,mkoenen,1013,0,Ohomairangi Kauri Limited,Healthcare,96,0,1/08/2025
D204686,C102484,14/10/2024,,Open,PAYROLL_DIY,Payroll DIY,Direct,unassigned,2007,0,Eurotec Services,Construction,1,0,1/04/2025
D204687,C100248,28/05/2024,,Open,PAYROLL_DIY,Payroll DIY,Partners,dt,404,0,Atlas Co.,Legal,24,0,1/02/2025
D204688,C104295,3/02/2025,31/03/2025,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,dinkster,435,0,Summit Co.,Accounting,29,0,
D204689,C100726,7/01/2025,22/03/2025,Closed Lost,PM,People Management,Direct,awong,1450,0,Atlas Services,Accounting,28,1,
D204690,C101220,3/01/2025,27/02/2025,Closed Lost,PM,People Management,Direct,dinkster,816,0,Kea Rimu Holdings,Legal,11,0,
D204691,C103887,10/01/2025,29/01/2025,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,2805,0,Harbour Limited,Accounting,35,0,
D204692,C104949,14/04/2024,,Open,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,894,0,Summit Alpha Limited,Software,19,1,1/03/2024
D204693,C101369,5/06/2024,13/08/2024,Closed Won,PM,People Management,Partners,shao,1112,0,Tui Holdings,Healthcare,1,0,1/09/2024
D204694,C100943,11/12/2024,26/01/2025,Closed Won,PM,People Management,Direct,unassigned,2159,0,Harbour Services,Education,45,0,1/02/2025
D204695,C100197,24/10/2024,7/11/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,awong,1019,0,Eurotec Ltd,Manufacturing,1,1,1/11/2024
D204696,C103961,2/12/2024,2/01/2025,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,597,0,Harbour Eurotec Holdings,Manufacturing,42,0,
D204697,C100714,8/05/2025,,Open,PAYROLL_DIY,Payroll DIY,Direct,awong,1519,0,Pivot Partners,Legal,48,0,1/04/2025
D204698,C102005,18/03/2024,29/05/2024,Closed Won,PM,People Management,Direct,unassigned,1648,0,Nimbus Services,Software,23,0,1/07/2024
D204699,C101070,19/05/2025,2/08/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,4854,0,Summit Partners,Manufacturing,16,0,1/08/2025
D204700,C100953,26/01/2024,22/04/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,2231,0,Summit Beta Services,Education,34,0,1/06/2024
D204701,C104119,4/02/2025,16/04/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,5053,0,Atlas Kea Trust,Retail,1,0,1/05/2025
D204702,C101122,4/10/2024,13/10/2024,Closed Lost,PM,People Management,Partners,shao,2081,0,Harbour Trust,Manufacturing,72,0,
D204703,C104780,26/03/2024,27/03/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,unassigned,627,0,Kea Group,Education,11,0,1/05/2024
D204704,C104839,1/06/2025,,Open,ADD_ON_TKR,TKR Add-on,Partners,dt,299,0,Wenita Group,Software,18,0,1/05/2024
D204705,C101547,30/11/2024,3/01/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,3591,0,Kauri Partners,Healthcare,1,0,1/02/2025
D204706,C104845,26/04/2025,,Open,ADD_ON_TKR,TKR Add-on,Partners,awong_tmp,336,0,Pivot Holdings,Accounting,41,0,1/02/2025
D204707,C103709,7/09/2024,3/11/2024,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,awong,1813,0,Nimbus Services,Manufacturing,51,0,
D204708,C102396,28/12/2024,25/01/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,1144,0,Pivot Holdings,Accounting,53,0,1/02/2025
D204709,C101792,3/04/2025,29/06/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,awong,7077,0,Atlas Co.,Construction,1,0,1/07/2025
D204710,C102895,10/02/2024,30/03/2024,Closed Won,PM,People Management,Partners,dt,1187,0,Pivot Alpha Limited,Retail,1,0,1/04/2024
D204711,C102306,18/02/2024,13/03/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,409,0,Duncan Air Alpha Limited,Manufacturing,13,0,1/04/2024
D204712,C103008,22/02/2024,19/04/2024,Closed Won,PM,People Management,Direct,shao,1240,0,Kea Kea Group,Construction,21,0,1/05/2024
D204713,C103113,19/04/2025,24/04/2025,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,shao,487,0,Harbour Summit Services,Education,41,1,
D204714,C103033,24/04/2024,,Open,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,5035,0,Tui Harbour Ltd,Healthcare,1,0,1/10/2024
D204715,C100634,6/10/2024,3/11/2024,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,dinkster,1329,0,Ohomairangi Eurotec Services,Education,64,0,
D204716,C101816,25/06/2025,,Open,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,5302,0,Pivot Duncan Air Co.,Manufacturing,13,0,1/07/2025
D204717,C104457,7/10/2024,6/12/2024,Closed Won,PM,People Management,Direct,shao,2064,0,Duncan Air Harbour Partners,Legal,55,0,1/01/2025
D204718,C104464,8/01/2024,,Open,PAYROLL_DIY,Payroll DIY,Direct,awong,1689,0,Tui Partners,Education,1,0,1/11/2024
D204719,C104578,22/08/2024,28/08/2024,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,awong,4639,0,Rimu Partners,Construction,1,0,
D204720,C104045,13/02/2024,17/04/2024,Closed Lost,PM,People Management,Partners,mkoenen,912,0,Alpha Alpha Ltd,Accounting,40,0,
D204721,C101962,3/03/2024,30/03/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,1294,0,Ohomairangi Nimbus Limited,Software,1,0,1/05/2024
D204722,C101200,6/04/2025,,Open,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,5169,0,Ohomairangi Limited,Accounting,6,0,1/08/2025
D204723,C102914,27/01/2024,,Open,PAYROLL_DIY,Payroll DIY,Direct,shao,2722,0,Alpha Pivot Services,Retail,52,0,1/05/2025
D204724,C104471,8/08/2024,,Open,PAYROLL_MPS,Managed Payroll,Direct,dt,3936,0,Ohomairangi Group,Healthcare,57,0,1/08/2024
D204725,C102072,11/01/2024,,Open,PAYROLL_DIY,Payroll DIY,Partners,dinkster,2289,0,Tui Partners,Software,7,0,1/01/2025
D204726,C103934,1/09/2024,30/09/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,7098,0,Harbour Partners,Legal,14,0,1/10/2024
D204727,C104869,20/12/2024,,Open,PAYROLL_DIY,Payroll DIY,Partners,shao,3817,0,Beta Limited,Education,36,0,1/06/2024
D204728,C102417,24/05/2025,,Open,ADD_ON_TKR,TKR Add-on,Direct,awong,757,0,Atlas Duncan Air Limited,Manufacturing,80,0,1/05/2025
D204729,C104426,8/05/2025,17/07/2025,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,654,0,Rimu Holdings,Construction,2,0,
D204730,C104438,16/07/2024,27/09/2024,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,dinkster,300,0,Duncan Air Trust,Construction,35,0,
D204731,C100406,2/04/2025,11/06/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,76,0,Nimbus Group,Legal,59,0,1/07/2025
D204732,C104561,1/07/2024,19/09/2024,Closed Lost,PAYROLL_DIY,Payroll DIY,Direct,awong,1570,0,Alpha Co.,Software,8,0,
D204733,C103997,17/10/2024,,Open,PAYROLL_MPS,Managed Payroll,Direct,shao,4706,0,Harbour Group,Manufacturing,22,1,1/08/2024
D204734,C102020,16/02/2025,,Open,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,0,0,Ohomairangi Trust,Legal,41,0,1/03/2024
D204735,C100027,5/07/2024,,Open,PAYROLL_DIY,Payroll DIY,Partners,unassigned,2000,0,Summit Limited,Education,51,0,1/06/2024
D204736,C104815,20/09/2024,30/10/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,unassigned,792,0,Nimbus Tui Partners,Healthcare,15,0,1/11/2024
D204737,C102508,12/09/2024,,Open,PAYROLL_DIY,Payroll DIY,Direct,dt,627,0,Harbour Limited,Manufacturing,63,0,1/04/2025
D204738,C100483,25/07/2024,9/09/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,mkoenen,745,0,Atlas Kauri Holdings,Manufacturing,2,0,1/10/2024
D204739,C102613,2/04/2024,18/06/2024,Closed Won,PM,People Management,Partners,shao,1031,0,Kea Partners,Retail,2,1,1/08/2024
D204740,C102658,5/03/2025,23/03/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,170,0,Nimbus Limited,Manufacturing,94,0,1/05/2025
D204741,C101800,4/05/2024,16/05/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,5088,0,Tui Holdings,Legal,27,0,1/06/2024
D204742,C100146,7/06/2024,,Open,ADD_ON_TKR,TKR Add-on,Partners,awong,885,0,Wenita Group,Retail,79,1,1/07/2025
D204743,C100223,25/12/2024,14/01/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,563,0,Harbour Co.,Legal,18,0,1/02/2025
D204744,C101731,21/01/2025,15/03/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,1241,0,Tui Co.,Construction,1,0,1/04/2025
D204745,C103877,28/06/2025,,Open,PAYROLL_DIY,Payroll DIY,Direct,mkoenen,199,0,Duncan Air Services,Manufacturing,1,0,1/11/2024
D204746,C104859,20/03/2025,19/05/2025,Closed Won,PM,People Management,Direct,dinkster,2249,0,Atlas Trust,Education,24,0,1/06/2025
D204747,C101368,28/12/2024,8/03/2025,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,891,0,Tui Holdings,Retail,26,1,1/04/2025
D204748,C101234,12/06/2025,,Open,PAYROLL_DIY,Payroll DIY,Direct,dinkster,3087,0,Nimbus Group,Healthcare,1,0,1/12/2024
D204749,C101695,10/02/2024,17/03/2024,Closed Won,PM,People Management,Direct,dt,0,0,Beta Trust,Software,37,0,1/04/2024
D204750,C103222,27/11/2024,28/01/2025,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,awong,0,0,Duncan Air Holdings,Accounting,59,0,
D204751,C101680,31/05/2024,17/08/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,unassigned,959,0,Rimu Limited,Construction,15,0,1/08/2024
D204752,C103956,12/09/2024,1/12/2024,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,awong,769,0,Nimbus Trust,Accounting,37,0,
D204753,C104387,10/11/2024,,Open,PAYROLL_DIY,Payroll DIY,Direct,unassigned,1223,0,Summit Services,Manufacturing,21,0,1/09/2024
D204754,C102830,3/04/2025,,Open,PAYROLL_MPS,Managed Payroll,Partners,awong,4502,0,Atlas Atlas Limited,Healthcare,1,0,1/09/2025
D204755,C100462,25/10/2024,,Open,PM,People Management,Partners,dt,1421,0,Atlas Limited,Manufacturing,9,0,1/02/2025
D204756,C100879,31/03/2025,,Open,PAYROLL_DIY,Payroll DIY,Partners,shao,1323,0,Nimbus Atlas Partners,Legal,7,1,1/01/2025
D204757,C104113,5/04/2024,29/04/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,4212,0,Kauri Co.,Construction,63,0,1/05/2024
D204758,C101485,22/02/2025,,Open,PM,People Management,Partners,dinkster,2377,0,Pivot Duncan Air Group,Retail,35,0,1/11/2024
D204759,C100306,22/04/2024,8/07/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,awong,113,0,Pivot Tui Holdings,Manufacturing,31,0,1/07/2024
D204760,C100637,23/05/2024,,Open,PM,People Management,Partners,mkoenen,1710,0,Tui Kauri Group,Manufacturing,9,1,1/11/2024
D204761,C101735,17/04/2025,12/07/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,shao,2093,0,Duncan Air Atlas Services,Legal,10,0,1/08/2025
D204762,C103305,26/07/2024,7/09/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,awong,5872,0,Nimbus Services,Construction,16,0,1/10/2024
D204763,C100315,25/12/2024,,Open,ADD_ON_TKR,TKR Add-on,Direct,dt,360,0,Alpha Duncan Air Limited,Education,1,0,1/08/2025
D204764,C103439,8/01/2025,28/01/2025,Closed Won,PM,People Management,Partners,awong,2325,0,Harbour Group,Construction,49,0,1/02/2025
D204765,C104835,3/02/2025,26/04/2025,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,dt,4037,0,Alpha Services,Education,89,0,
D204766,C103923,20/02/2024,15/03/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dt,1043,0,Kea Harbour Group,Accounting,1,0,1/03/2024
D204767,C102926,2/03/2024,1/04/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dinkster,715,0,Kea Holdings,Retail,7,0,1/04/2024
D204768,C103261,17/02/2025,8/03/2025,Closed Lost,PAYROLL_MPS,Managed Payroll,Partners,dinkster,1834,0,Summit Nimbus Ltd,Software,19,0,
D204769,C100504,9/03/2024,30/03/2024,Closed Won,PM,People Management,Partners,unassigned,626,0,Nimbus Co.,Legal,110,0,1/04/2024
D204770,C103469,30/03/2025,,Open,PM,People Management,Partners,dt,347,0,Kauri Holdings,Retail,1,0,1/12/2024
D204771,C103823,18/04/2025,23/05/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,dinkster,2795,0,Ohomairangi Trust,Healthcare,19,1,1/06/2025
D204772,C104503,9/10/2024,29/11/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,dinkster,261,1,Pivot Nimbus Ltd,Software,6,0,1/12/2024
D204773,C101374,17/02/2025,26/04/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,1985,0,Atlas Alpha Limited,Software,42,0,1/05/2025
D204774,C101686,16/06/2024,,Open,PM,People Management,Partners,unassigned,1475,0,Alpha Atlas Services,Retail,15,0,1/02/2025
D204775,C102826,14/05/2024,4/07/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,nobody,2518,0,Beta Summit Partners,Education,1,0,1/08/2024
D204776,C100207,8/04/2025,23/04/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,unassigned_tmp,3689,0,Atlas Partners,Construction,51,0,1/04/2025
D204777,C101164,6/11/2024,,Open,PM,People Management,Partners,dinkster,1065,0,Wenita Trust,Healthcare,16,0,1/07/2024
D204778,C103168,18/10/2024,7/12/2024,Closed Won,PAYROLL_MPS,Managed Payroll,Partners,shao,5284,0,Kauri Holdings,Manufacturing,32,1,1/01/2025
D204779,C103862,13/01/2024,18/01/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,dinkster,572,0,Summit Limited,Legal,4,0,1/02/2024
D204780,C104865,13/05/2025,27/05/2025,Closed Lost,PAYROLL_DIY,Payroll DIY,Partners,unassigned,1256,0,Duncan Air Ltd,Software,33,0,
D204781,C102624,11/02/2024,12/03/2024,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,dinkster,6329,0,Rimu Tui Ltd,Software,30,0,
D204782,C101610,4/07/2024,13/09/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,1690,0,Harbour Partners,Legal,39,0,1/09/2024
D204783,C100056,9/04/2024,,Open,PAYROLL_MPS,Managed Payroll,Partners,awong,1343,0,Ohomairangi Co.,Healthcare,44,0,1/04/2025
D204784,C102132,23/09/2024,26/11/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,shao,825,0,Rimu Partners,Education,1,1,1/12/2024
D204785,C101282,17/02/2025,,Open,PAYROLL_DIY,Payroll DIY,Partners,dinkster,602,0,Eurotec Summit Ltd,Manufacturing,1,0,1/11/2024
D204786,C104985,4/06/2025,2/09/2025,Closed Won,PM,People Management,Direct,dt,86,0,Kauri Co.,Software,1,0,1/10/2025
D204787,C104956,26/04/2024,,Open,ADD_ON_TKR,TKR Add-on,Partners,awong,876,0,Wenita Group,Accounting,13,0,1/12/2024
D204788,C102125,29/04/2025,3/07/2025,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,mkoenen,4468,0,Rimu Holdings,Education,4,0,
D204789,C103365,13/11/2024,9/02/2025,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,shao,3195,0,Rimu Co.,Accounting,5,1,
D204790,C102806,13/01/2025,26/02/2025,Closed Won,PAYROLL_MPS,Managed Payroll,Direct,dinkster,5246,0,Atlas Ltd,Construction,27,0,1/03/2025
D204791,C104358,25/10/2024,15/01/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,unassigned,0,0,Summit Trust,Software,71,0,1/02/2025
D204792,C102255,13/09/2024,19/10/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Direct,shao,211,0,Rimu Co.,Software,14,1,1/11/2024
D204793,C101794,26/01/2024,22/03/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,dt,592,0,Kea Services,Manufacturing,12,1,1/04/2024
D204794,C104874,8/06/2024,,Open,ADD_ON_TKR,TKR Add-on,Partners,dinkster,1399,0,Kea Atlas Group,Healthcare,40,0,1/02/2025
D204795,C100202,26/04/2024,,Open,ADD_ON_TKR,TKR Add-on,Partners,dinkster,966,0,Atlas Limited,Manufacturing,1,0,1/06/2024
D204796,C100650,24/10/2024,10/12/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Direct,dinkster,0,0,Wenita Co.,Construction,24,0,1/12/2024
D204797,C100680,5/06/2024,23/07/2024,Closed Won,ADD_ON_TKR,TKR Add-on,Partners,mkoenen,1148,0,Pivot Nimbus Group,Retail,8,0,1/08/2024
D204798,C103533,3/09/2024,,Open,PAYROLL_MPS,Managed Payroll,Partners,shao,3672,0,Alpha Group,Accounting,1,0,1/02/2025
D204799,C101726,6/05/2024,26/06/2024,Closed Lost,ADD_ON_TKR,TKR Add-on,Direct,shao,843,0,Nimbus Co.,Accounting,18,0,
D204800,C102505,10/12/2024,12/01/2025,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,awong,2247,0,Duncan Air Ltd,Manufacturing,1,0,1/02/2025
D204801,C103424,11/02/2024,1/05/2024,Closed Won,PM,People Management,Partners,shao,2538,0,Duncan Air Tui Partners,Accounting,1,0,1/06/2024
D204802,C104691,9/05/2025,11/05/2025,Closed Lost,PAYROLL_MPS,Managed Payroll,Direct,awong,1063,0,Ohomairangi Kea Limited,Healthcare,32,0,
D204803,C103517,26/04/2024,15/06/2024,Closed Won,PM,People Management,Direct,unassigned,731,0,Tui Services,Construction,72,1,1/07/2024
D204804,C104409,26/05/2024,28/06/2024,Closed Lost,PM,People Management,Direct,dt,1638,0,Rimu Wenita Holdings,Accounting,18,0,
D204805,C101446,15/11/2024,16/01/2025,Closed Won,PM,People Management,Direct,unassigned,1123,0,Harbour Trust,Healthcare,33,0,1/02/2025
D204806,C101768,6/05/2024,,Open,PAYROLL_MPS,Managed Payroll,Direct,dt,3451,0,Tui Limited,Education,74,0,1/07/2024
D204807,C100673,27/09/2024,18/10/2024,Closed Won,PM,People Management,Direct,shao,1227,1,Tui Group,Software,40,0,1/11/2024
D204808,C101423,25/08/2024,5/10/2024,Closed Won,PAYROLL_DIY,Payroll DIY,Partners,mkoenen,1030,0,Kea Kauri Partners,Retail,1,0,1/11/2024
D204809,C102321,10/03/2025,29/03/2025,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,unassigned,822,0,Kauri Holdings,Accounting,1,0,
D204810,C102771,2/04/2024,18/04/2024,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,shao,1039,0,Nimbus Rimu Co.,Retail,64,0,
D204811,C104026,12/06/2024,9/08/2024,Closed Won,PM,People Management,Partners,awong,1231,0,Rimu Services,Retail,11,0,1/09/2024
D204812,C104316,23/02/2025,4/04/2025,Closed Won,PM,People Management,Direct,unassigned,2212,0,Duncan Air Group,Construction,63,0,1/05/2025
D204813,C101593,6/02/2025,7/05/2025,Closed Won,PM,People Management,Partners,mkoenen,79,0,Rimu Services,Construction,31,0,1/05/2025
D204814,C102339,21/07/2024,8/09/2024,Closed Lost,ADD_ON_TKR,TKR Add-on,Partners,dinkster,-1257,0,Atlas Services,Education,16,0,
D204815,C101634,26/06/2025,,Open,PAYROLL_MPS,Managed Payroll,Partners,mkoenen,2271,0,Harbour Limited,Software,36,0,1/01/2025
