case,alt,choice,dist,cost,ivt,ovt,freq,income,urban,noalt
3516,train,0,422,66.7,356,78,2,55,0,4
3516,air,0,422,154.4,70,86,3,55,0,4
3516,bus,0,422,36.51,377,66,14,55,0,4
3516,car,1,422,80.18,272,0,0,55,0,4
3517,train,0,422,66.7,356,78,2,45,0,4
3517,air,0,422,154.4,70,86,3,45,0,4
3517,bus,0,422,36.51,377,66,14,45,0,4
3517,car,1,422,80.18,272,0,0,45,0,4
3518,train,0,428,70.4,356,90,2,45,0,4
3518,air,1,428,162.4,70,95,3,45,0,4
3518,bus,0,428,36.76,377,75,14,45,0,4
3518,car,0,428,81.32,280,0,0,45,0,4
3519,train,0,446,70.4,356,90,2,70,0,4
3519,air,0,446,150.4,70,78,3,70,0,4
3519,bus,0,446,36.76,377,75,14,70,0,4
3519,car,1,446,84.74,292,0,0,70,0,4
3520,train,0,563,70.4,356,90,2,55,0,4
3520,air,0,563,162.4,70,90,3,55,0,4
3520,bus,0,563,38.76,377,75,14,55,0,4
3520,car,1,563,106.97,388,0,0,55,0,4
3521,train,0,277,50.2,132,105,5,70,0,4
3521,air,0,277,138.2,40,115,15,70,0,4
3521,bus,0,277,17.8,140,95,18,70,0,4
3521,car,1,277,52.63,186,0,0,70,0,4
3523,train,0,629,72.4,356,130,2,24,0,4
3523,air,0,629,162.4,70,90,3,24,0,4
3523,bus,0,629,39.76,377,115,14,24,0,4
3523,car,1,629,119.51,442,0,0,24,0,4
3524,train,0,629,72.4,356,130,2,35,0,4
3524,air,0,629,162.4,70,90,3,35,0,4
3524,bus,0,629,39.76,377,115,14,35,0,4
3524,car,1,629,119.51,442,0,0,35,0,4
3525,train,0,629,72.4,356,130,2,70,0,4
3525,air,0,629,162.4,70,90,3,70,0,4
3525,bus,0,629,39.76,377,115,14,70,0,4
3525,car,1,629,119.51,442,0,0,70,0,4
3526,train,0,319,42.1,113,115,5,55,1,4
3526,air,0,319,125.45,40,116,15,55,1,4
3526,bus,0,319,17.3,120,100,18,55,1,4
3526,car,1,319,60.61,259,0,0,55,1,4
3527,train,0,319,42.1,113,115,5,70,1,4
3527,air,0,319,125.45,40,116,15,70,1,4
3527,bus,0,319,17.3,120,100,18,70,1,4
3527,car,1,319,60.61,259,0,0,70,1,4
3528,train,0,319,42.1,113,115,5,70,1,4
3528,air,0,319,125.45,40,116,15,70,1,4
3528,bus,0,319,17.3,120,100,18,70,1,4
3528,car,1,319,60.61,259,0,0,70,1,4
3529,train,0,309,43.75,132,115,5,70,1,4
3529,air,0,309,128.2,40,120,15,70,1,4
3529,bus,0,309,17.7,140,103,18,70,1,4
3529,car,1,309,58.71,245,0,0,70,1,4
3530,train,0,309,43.75,132,115,5,25,1,4
3530,air,0,309,128.2,40,120,15,25,1,4
3530,bus,0,309,17.7,140,103,18,25,1,4
3530,car,1,309,58.71,245,0,0,25,1,4
3531,train,0,309,43.75,132,115,5,70,1,4
3531,air,0,309,128.2,40,120,15,70,1,4
3531,bus,0,309,17.7,140,103,18,70,1,4
3531,car,1,309,58.71,245,0,0,70,1,4
3532,train,0,314,41.2,132,102,5,35,1,4
3532,air,0,314,134.75,40,120,15,35,1,4
3532,bus,0,314,17.85,140,98,18,35,1,4
3532,car,1,314,59.66,252,0,0,35,1,4
3533,train,0,361,47.2,132,180,5,35,0,4
3533,air,0,361,138.2,40,155,15,35,0,4
3533,bus,0,361,17.8,120,105,18,35,0,4
3533,car,1,361,68.59,285,0,0,35,0,4
3534,train,0,361,47.2,132,180,5,70,0,4
3534,air,0,361,138.2,40,155,15,70,0,4
3534,bus,0,361,17.8,120,105,18,70,0,4
3534,car,1,361,68.59,285,0,0,70,0,4
3535,train,0,321,44.7,132,120,5,35,0,4
3535,air,0,321,134.55,40,133,15,35,0,4
3535,bus,0,321,17.3,140,100,18,35,0,4
3535,car,1,321,60.99,253,0,0,35,0,4
3538,train,0,530,67.7,356,108,2,55,0,4
3538,air,0,530,154.4,70,116,3,55,0,4
3538,bus,0,530,37.51,377,96,14,55,0,4
3538,car,1,530,100.7,383,0,0,55,0,4
3540,train,1,737,73.4,356,160,2,5,0,4
3540,air,0,737,162.4,70,120,3,5,0,4
3540,bus,0,737,40.76,377,145,14,5,0,4
3540,car,0,737,140.03,553,0,0,5,0,4
3541,train,0,142,38.6,120,90,3,55,0,4
3541,air,0,142,155.3,46,180,16,55,0,4
3541,bus,0,142,17.06,115,84,8,55,0,4
3541,car,1,142,26.98,116,0,0,55,0,4
3542,train,0,142,38.6,120,90,3,35,0,4
3542,air,0,142,155.3,46,180,16,35,0,4
3542,bus,0,142,17.06,115,84,8,35,0,4
3542,car,1,142,26.98,116,0,0,35,0,4
3543,train,0,142,38.6,120,90,3,35,0,4
3543,air,0,142,155.3,46,180,16,35,0,4
3543,bus,0,142,17.06,115,84,8,35,0,4
3543,car,1,142,26.98,116,0,0,35,0,4
3544,train,0,142,38.6,120,90,3,25,0,4
3544,air,0,142,155.3,46,180,16,25,0,4
3544,bus,0,142,17.06,115,84,8,25,0,4
3544,car,1,142,26.98,116,0,0,25,0,4
3545,train,0,142,38.6,120,90,3,45,0,4
3545,air,0,142,155.3,46,180,16,45,0,4
3545,bus,0,142,17.06,115,84,8,45,0,4
3545,car,1,142,26.98,116,0,0,45,0,4
3546,train,0,301,56.6,193,110,3,45,0,4
3546,air,0,301,143.3,46,103,16,45,0,4
3546,bus,0,301,25.96,186,100,24,45,0,4
3546,car,1,301,57.19,249,0,0,45,0,4
3547,train,0,313,43.8,120,150,3,35,0,4
3547,air,0,313,155.3,46,155,16,35,0,4
3547,bus,0,313,18.36,115,105,8,35,0,4
3547,car,1,313,59.47,238,0,0,35,0,4
3549,train,0,209,38.6,120,83,3,45,0,4
3549,air,0,209,155.3,46,175,16,45,0,4
3549,bus,0,209,15.06,115,79,8,45,0,4
3549,car,1,209,39.71,146,0,0,45,0,4
3550,train,0,209,38.6,120,83,3,70,0,4
3550,air,0,209,155.3,46,175,16,70,0,4
3550,bus,0,209,15.06,115,79,8,70,0,4
3550,car,1,209,39.71,146,0,0,70,0,4
3551,train,0,209,38.6,120,83,3,45,0,4
3551,air,0,209,155.3,46,175,16,45,0,4
3551,bus,0,209,15.06,115,79,8,45,0,4
3551,car,1,209,39.71,146,0,0,45,0,4
3552,train,0,209,38.6,120,83,3,35,0,4
3552,air,0,209,155.3,46,175,16,35,0,4
3552,bus,0,209,15.06,115,79,8,35,0,4
3552,car,1,209,39.71,146,0,0,35,0,4
3553,train,0,282,48.6,170,88,3,55,0,4
3553,air,0,282,145.3,46,98,16,55,0,4
3553,bus,0,282,26.96,186,100,24,55,0,4
3553,car,1,282,53.58,207,0,0,55,0,4
3554,train,0,282,48.6,170,88,3,45,0,4
3554,air,0,282,145.3,46,98,16,45,0,4
3554,bus,0,282,26.96,186,100,24,45,0,4
3554,car,1,282,53.58,207,0,0,45,0,4
3555,train,0,282,48.6,170,88,3,45,0,4
3555,air,0,282,145.3,46,98,16,45,0,4
3555,bus,0,282,26.96,186,100,24,45,0,4
3555,car,1,282,53.58,207,0,0,45,0,4
3556,train,0,300,52.35,166,83,3,55,0,4
3556,air,0,300,146.3,46,98,16,55,0,4
3556,bus,1,300,24.21,186,86,24,55,0,4
3556,car,0,300,57,203,0,0,55,0,4
3557,train,0,300,52.35,166,83,3,55,0,4
3557,air,0,300,146.3,46,98,16,55,0,4
3557,bus,0,300,24.21,186,86,24,55,0,4
3557,car,1,300,57,203,0,0,55,0,4
3558,train,0,300,52.35,166,83,3,45,0,4
3558,air,0,300,146.3,46,98,16,45,0,4
3558,bus,0,300,24.21,186,86,24,45,0,4
3558,car,1,300,57,203,0,0,45,0,4
3559,train,0,303,52.9,193,91,3,15,0,4
3559,air,0,303,147.3,46,106,16,15,0,4
3559,bus,1,303,23.71,186,86,24,15,0,4
3559,car,0,303,57.57,207,0,0,15,0,4
3560,train,0,303,52.9,193,91,3,70,0,4
3560,air,0,303,147.3,46,106,16,70,0,4
3560,bus,0,303,23.71,186,86,24,70,0,4
3560,car,1,303,57.57,207,0,0,70,0,4
3561,train,0,303,52.9,193,91,3,45,0,4
3561,air,0,303,147.3,46,106,16,45,0,4
3561,bus,0,303,23.71,186,86,24,45,0,4
3561,car,1,303,57.57,207,0,0,45,0,4
3562,train,0,303,52.9,193,91,3,70,0,4
3562,air,0,303,147.3,46,106,16,70,0,4
3562,bus,0,303,23.71,186,86,24,70,0,4
3562,car,1,303,57.57,207,0,0,70,0,4
3563,train,0,303,52.9,193,91,3,70,0,4
3563,air,0,303,147.3,46,106,16,70,0,4
3563,bus,0,303,23.71,186,86,24,70,0,4
3563,car,1,303,57.57,207,0,0,70,0,4
3564,train,0,303,52.9,193,91,3,70,0,4
3564,air,0,303,147.3,46,106,16,70,0,4
3564,bus,0,303,23.71,186,86,24,70,0,4
3564,car,1,303,57.57,207,0,0,70,0,4
3565,train,1,309,56.6,193,103,3,25,0,4
3565,air,0,309,155.3,46,115,16,25,0,4
3565,bus,0,309,23.96,186,95,24,25,0,4
3565,car,0,309,58.71,215,0,0,25,0,4
3567,train,0,238,43.8,120,143,3,70,0,4
3567,air,0,238,155.3,46,150,16,70,0,4
3567,bus,0,238,16.36,115,100,8,70,0,4
3567,car,1,238,45.22,183,0,0,70,0,4
3568,train,0,238,43.8,120,143,3,70,0,4
3568,air,0,238,155.3,46,150,16,70,0,4
3568,bus,0,238,16.36,115,100,8,70,0,4
3568,car,1,238,45.22,183,0,0,70,0,4
3569,train,0,238,43.8,120,143,3,55,0,4
3569,air,0,238,155.3,46,150,16,55,0,4
3569,bus,0,238,16.36,115,100,8,55,0,4
3569,car,1,238,45.22,183,0,0,55,0,4
3570,train,0,464,58.1,193,133,3,70,0,4
3570,air,0,464,155.3,46,130,16,70,0,4
3570,bus,0,464,26.96,186,125,24,70,0,4
3570,car,1,464,88.16,326,0,0,70,0,4
3571,train,0,510,58.6,193,143,3,55,0,4
3571,air,0,510,155.3,46,110,16,55,0,4
3571,bus,0,510,26.96,186,135,24,55,0,4
3571,car,1,510,96.9,377,0,0,55,0,4
3572,train,0,178,38.6,120,80,3,35,0,4
3572,air,0,178,155.3,46,170,16,35,0,4
3572,bus,0,178,15.06,115,74,8,35,0,4
3572,car,1,178,33.82,128,0,0,35,0,4
3573,train,0,178,38.6,120,80,3,45,0,4
3573,air,0,178,155.3,46,170,16,45,0,4
3573,bus,0,178,15.06,115,74,8,45,0,4
3573,car,1,178,33.82,128,0,0,45,0,4
3574,train,1,272,52.9,193,88,3,45,0,4
3574,air,0,272,147.3,46,101,16,45,0,4
3574,bus,0,272,23.71,186,81,24,45,0,4
3574,car,0,272,51.68,188,0,0,45,0,4
3575,train,0,272,52.9,193,88,3,70,0,4
3575,air,0,272,147.3,46,101,16,70,0,4
3575,bus,0,272,23.71,186,81,24,70,0,4
3575,car,1,272,51.68,188,0,0,70,0,4
3576,train,0,272,52.9,193,88,3,70,0,4
3576,air,0,272,147.3,46,101,16,70,0,4
3576,bus,0,272,23.71,186,81,24,70,0,4
3576,car,1,272,51.68,188,0,0,70,0,4
3577,train,0,272,52.9,193,88,3,35,0,4
3577,air,0,272,147.3,46,101,16,35,0,4
3577,bus,0,272,23.71,186,81,24,35,0,4
3577,car,1,272,51.68,188,0,0,35,0,4
3578,train,0,207,43.8,120,140,3,45,0,4
3578,air,0,207,155.3,46,145,16,45,0,4
3578,bus,0,207,16.36,115,95,8,45,0,4
3578,car,1,207,39.33,164,0,0,45,0,4
3579,train,0,207,43.8,120,140,3,45,0,4
3579,air,0,207,155.3,46,145,16,45,0,4
3579,bus,0,207,16.36,115,95,8,45,0,4
3579,car,1,207,39.33,164,0,0,45,0,4
3580,train,0,195,39.8,120,95,3,45,0,4
3580,air,0,195,155.3,46,125,16,45,0,4
3580,bus,0,195,16.36,115,85,8,45,0,4
3580,car,1,195,37.05,142,0,0,45,0,4
3581,train,0,195,39.8,120,95,3,70,0,4
3581,air,0,195,155.3,46,125,16,70,0,4
3581,bus,0,195,16.36,115,85,8,70,0,4
3581,car,1,195,37.05,142,0,0,70,0,4
3582,train,0,195,39.8,120,95,3,35,0,4
3582,air,0,195,155.3,46,125,16,35,0,4
3582,bus,0,195,16.36,115,85,8,35,0,4
3582,car,1,195,37.05,142,0,0,35,0,4
3583,train,0,200,40.6,120,95,3,55,0,4
3583,air,0,200,155.3,46,180,16,55,0,4
3583,bus,0,200,15.06,115,89,8,55,0,4
3583,car,1,200,38,156,0,0,55,0,4
3584,train,0,200,40.6,120,95,3,15,0,4
3584,air,0,200,155.3,46,180,16,15,0,4
3584,bus,0,200,15.06,115,89,8,15,0,4
3584,car,1,200,38,156,0,0,15,0,4
3585,train,0,350,42.8,120,120,3,70,0,4
3585,air,0,350,155.3,46,175,16,70,0,4
3585,bus,0,350,19.36,115,110,8,70,0,4
3585,car,1,350,66.5,281,0,0,70,0,4
3586,train,0,350,42.8,120,120,3,70,0,4
3586,air,0,350,155.3,46,175,16,70,0,4
3586,bus,0,350,19.36,115,110,8,70,0,4
3586,car,1,350,66.5,281,0,0,70,0,4
3587,train,0,350,42.8,120,120,3,25,0,4
3587,air,0,350,155.3,46,175,16,25,0,4
3587,bus,0,350,19.36,115,110,8,25,0,4
3587,car,1,350,66.5,281,0,0,25,0,4
3588,train,0,291,54.35,166,95,3,55,0,4
3588,air,0,291,146.3,46,103,16,55,0,4
3588,bus,0,291,24.21,186,96,24,55,0,4
3588,car,1,291,55.29,212,0,0,55,0,4
3589,train,0,294,54.9,193,103,3,55,0,4
3589,air,0,294,147.3,46,111,16,55,0,4
3589,bus,0,294,23.71,186,96,24,55,0,4
3589,car,1,294,55.86,217,0,0,55,0,4
3590,train,0,294,54.9,193,103,3,70,0,4
3590,air,0,294,147.3,46,111,16,70,0,4
3590,bus,0,294,23.71,186,96,24,70,0,4
3590,car,1,294,55.86,217,0,0,70,0,4
3591,train,0,318,58.6,193,115,3,25,0,4
3591,air,0,318,143.3,46,103,16,25,0,4
3591,bus,0,318,23.96,186,105,24,25,0,4
3591,car,1,318,60.42,237,0,0,25,0,4
3592,train,0,435,58.6,193,115,3,70,0,4
3592,air,0,435,155.3,46,115,16,70,0,4
3592,bus,0,435,25.96,186,105,24,70,0,4
3592,car,1,435,82.65,333,0,0,70,0,4
3594,train,0,229,45.8,120,155,3,55,0,4
3594,air,0,229,155.3,46,155,16,55,0,4
3594,bus,0,229,16.36,115,110,8,55,0,4
3594,car,1,229,43.51,193,0,0,55,0,4
3595,train,0,298,58.6,193,115,3,45,0,4
3595,air,0,298,147.3,46,110,16,45,0,4
3595,bus,0,298,23.96,186,105,24,45,0,4
3595,car,1,298,56.62,225,0,0,45,0,4
3596,train,0,298,58.6,193,115,3,45,0,4
3596,air,0,298,147.3,46,110,16,45,0,4
3596,bus,0,298,23.96,186,105,24,45,0,4
3596,car,1,298,56.62,225,0,0,45,0,4
3597,train,0,501,60.6,193,155,3,35,0,4
3597,air,0,501,155.3,46,115,16,35,0,4
3597,bus,0,501,26.96,186,145,24,35,0,4
3597,car,1,501,95.19,387,0,0,35,0,4
3598,train,0,137,38.05,120,70,3,35,0,4
3598,air,0,137,147.3,46,162,16,35,0,4
3598,bus,0,137,15.06,115,64,8,35,0,4
3598,car,1,137,26.03,100,0,0,35,0,4
3599,train,0,137,38.05,120,70,3,35,0,4
3599,air,0,137,147.3,46,162,16,35,0,4
3599,bus,0,137,15.06,115,64,8,35,0,4
3599,car,1,137,26.03,100,0,0,35,0,4
3600,train,0,137,38.05,120,70,3,35,0,4
3600,air,0,137,147.3,46,162,16,35,0,4
3600,bus,0,137,15.06,115,64,8,35,0,4
3600,car,1,137,26.03,100,0,0,35,0,4
3601,train,0,137,38.05,120,70,3,55,0,4
3601,air,0,137,147.3,46,162,16,55,0,4
3601,bus,0,137,15.06,115,64,8,55,0,4
3601,car,1,137,26.03,100,0,0,55,0,4
3602,train,0,137,38.05,120,70,3,45,0,4
3602,air,0,137,147.3,46,162,16,45,0,4
3602,bus,0,137,15.06,115,64,8,45,0,4
3602,car,1,137,26.03,100,0,0,45,0,4
3603,train,0,137,38.05,120,70,3,35,0,4
3603,air,0,137,147.3,46,162,16,35,0,4
3603,bus,0,137,15.06,115,64,8,35,0,4
3603,car,1,137,26.03,100,0,0,35,0,4
3604,train,0,137,38.05,120,70,3,55,0,4
3604,air,0,137,147.3,46,162,16,55,0,4
3604,bus,0,137,15.06,115,64,8,55,0,4
3604,car,1,137,26.03,100,0,0,55,0,4
3605,train,0,137,38.05,120,70,3,45,0,4
3605,air,0,137,147.3,46,162,16,45,0,4
3605,bus,0,137,15.06,115,64,8,45,0,4
3605,car,1,137,26.03,100,0,0,45,0,4
3606,train,0,137,38.05,120,70,3,15,0,4
3606,air,0,137,147.3,46,162,16,15,0,4
3606,bus,0,137,15.06,115,64,8,15,0,4
3606,car,1,137,26.03,100,0,0,15,0,4
3607,train,0,137,38.05,120,70,3,25,0,4
3607,air,0,137,147.3,46,162,16,25,0,4
3607,bus,0,137,15.06,115,64,8,25,0,4
3607,car,1,137,26.03,100,0,0,25,0,4
3608,train,0,137,38.05,120,70,3,70,0,4
3608,air,0,137,147.3,46,162,16,70,0,4
3608,bus,0,137,15.06,115,64,8,70,0,4
3608,car,1,137,26.03,100,0,0,70,0,4
3609,train,0,137,38.05,120,70,3,70,0,4
3609,air,0,137,147.3,46,162,16,70,0,4
3609,bus,0,137,15.06,115,64,8,70,0,4
3609,car,1,137,26.03,100,0,0,70,0,4
3610,train,0,287,40.25,120,95,3,70,0,4
3610,air,0,287,147.3,46,157,16,70,0,4
3610,bus,0,287,19.36,115,85,8,70,0,4
3610,car,1,287,54.53,225,0,0,70,0,4
3611,train,0,287,40.25,120,95,3,45,0,4
3611,air,0,287,147.3,46,157,16,45,0,4
3611,bus,0,287,19.36,115,85,8,45,0,4
3611,car,1,287,54.53,225,0,0,45,0,4
3612,train,1,228,51.8,166,70,3,70,0,4
3612,air,0,228,138.3,46,85,16,70,0,4
3612,bus,0,228,24.21,186,71,24,70,0,4
3612,car,0,228,43.32,156,0,0,70,0,4
3613,train,0,228,51.8,166,70,3,45,0,4
3613,air,1,228,138.3,46,85,16,45,0,4
3613,bus,0,228,24.21,186,71,24,45,0,4
3613,car,0,228,43.32,156,0,0,45,0,4
3614,train,0,228,51.8,166,70,3,45,0,4
3614,air,0,228,138.3,46,85,16,45,0,4
3614,bus,0,228,24.21,186,71,24,45,0,4
3614,car,1,228,43.32,156,0,0,45,0,4
3615,train,0,228,51.8,166,70,3,55,0,4
3615,air,0,228,138.3,46,85,16,55,0,4
3615,bus,0,228,24.21,186,71,24,55,0,4
3615,car,1,228,43.32,156,0,0,55,0,4
3616,train,0,231,52.35,193,78,3,70,0,4
3616,air,0,231,139.3,46,93,16,70,0,4
3616,bus,0,231,23.71,186,71,24,70,0,4
3616,car,1,231,43.89,161,0,0,70,0,4
3617,train,0,231,52.35,193,78,3,55,0,4
3617,air,0,231,139.3,46,93,16,55,0,4
3617,bus,0,231,23.71,186,71,24,55,0,4
3617,car,1,231,43.89,161,0,0,55,0,4
3618,train,0,231,52.35,193,78,3,55,0,4
3618,air,0,231,139.3,46,93,16,55,0,4
3618,bus,0,231,23.71,186,71,24,55,0,4
3618,car,1,231,43.89,161,0,0,55,0,4
3619,train,0,231,52.35,193,78,3,5,0,4
3619,air,0,231,139.3,46,93,16,5,0,4
3619,bus,0,231,23.71,186,71,24,5,0,4
3619,car,1,231,43.89,161,0,0,5,0,4
3620,train,0,231,52.35,193,78,3,45,0,4
3620,air,0,231,139.3,46,93,16,45,0,4
3620,bus,0,231,23.71,186,71,24,45,0,4
3620,car,1,231,43.89,161,0,0,45,0,4
3621,train,0,231,52.35,193,78,3,55,0,4
3621,air,0,231,139.3,46,93,16,55,0,4
3621,bus,0,231,23.71,186,71,24,55,0,4
3621,car,1,231,43.89,161,0,0,55,0,4
3622,train,0,255,56.05,193,90,3,25,0,4
3622,air,0,255,135.3,46,85,16,25,0,4
3622,bus,0,255,23.96,186,80,24,25,0,4
3622,car,1,255,48.45,181,0,0,25,0,4
3623,train,0,255,56.05,193,90,3,55,0,4
3623,air,0,255,135.3,46,85,16,55,0,4
3623,bus,0,255,23.96,186,80,24,55,0,4
3623,car,1,255,48.45,181,0,0,55,0,4
3624,train,0,255,56.05,193,90,3,45,0,4
3624,air,0,255,135.3,46,85,16,45,0,4
3624,bus,0,255,23.96,186,80,24,45,0,4
3624,car,1,255,48.45,181,0,0,45,0,4
3625,train,0,255,56.05,193,90,3,70,0,4
3625,air,0,255,135.3,46,85,16,70,0,4
3625,bus,0,255,23.96,186,80,24,70,0,4
3625,car,1,255,48.45,181,0,0,70,0,4
3627,train,0,166,43.25,120,130,3,45,0,4
3627,air,0,166,147.3,46,137,16,45,0,4
3627,bus,0,166,16.36,115,85,8,45,0,4
3627,car,1,166,31.54,137,0,0,45,0,4
3628,train,0,154,39.25,120,85,3,55,0,4
3628,air,0,154,147.3,46,117,16,55,0,4
3628,bus,0,154,16.36,115,75,8,55,0,4
3628,car,1,154,29.26,115,0,0,55,0,4
3629,train,0,154,39.25,120,85,3,25,0,4
3629,air,0,154,147.3,46,117,16,25,0,4
3629,bus,0,154,16.36,115,75,8,25,0,4
3629,car,1,154,29.26,115,0,0,25,0,4
3630,train,0,154,39.25,120,85,3,45,0,4
3630,air,0,154,147.3,46,117,16,45,0,4
3630,bus,0,154,16.36,115,75,8,45,0,4
3630,car,1,154,29.26,115,0,0,45,0,4
3631,train,0,322,57.05,193,110,3,15,0,4
3631,air,0,322,147.3,46,127,16,15,0,4
3631,bus,0,322,26.96,186,100,24,15,0,4
3631,car,1,322,61.18,221,0,0,15,0,4
3632,train,0,322,57.05,193,110,3,70,0,4
3632,air,0,322,147.3,46,127,16,70,0,4
3632,bus,0,322,26.96,186,100,24,70,0,4
3632,car,1,322,61.18,221,0,0,70,0,4
3633,train,0,235,56.05,193,90,3,35,0,4
3633,air,0,235,139.3,46,92,16,35,0,4
3633,bus,0,235,23.96,186,80,24,35,0,4
3633,car,1,235,44.65,168,0,0,35,0,4
3634,train,0,235,56.05,193,90,3,70,0,4
3634,air,0,235,139.3,46,92,16,70,0,4
3634,bus,0,235,23.96,186,80,24,70,0,4
3634,car,1,235,44.65,168,0,0,70,0,4
3635,train,0,438,58.05,193,130,3,70,0,4
3635,air,0,438,147.3,46,97,16,70,0,4
3635,bus,0,438,26.96,186,120,24,70,0,4
3635,car,1,438,83.22,331,0,0,70,0,4
3636,train,0,438,58.05,193,130,3,70,0,4
3636,air,0,438,147.3,46,97,16,70,0,4
3636,bus,0,438,26.96,186,120,24,70,0,4
3636,car,1,438,83.22,331,0,0,70,0,4
3637,train,0,438,58.05,193,130,3,5,0,4
3637,air,0,438,147.3,46,97,16,5,0,4
3637,bus,0,438,26.96,186,120,24,5,0,4
3637,car,1,438,83.22,331,0,0,5,0,4
3638,train,0,137,36.6,120,75,3,45,0,4
3638,air,0,137,147.3,46,162,16,45,0,4
3638,bus,0,137,15.06,115,69,8,45,0,4
3638,car,1,137,26.03,100,0,0,45,0,4
3639,train,0,137,36.6,120,75,3,70,0,4
3639,air,0,137,147.3,46,162,16,70,0,4
3639,bus,0,137,15.06,115,69,8,70,0,4
3639,car,1,137,26.03,100,0,0,70,0,4
3640,train,0,137,36.6,120,75,3,25,0,4
3640,air,0,137,147.3,46,162,16,25,0,4
3640,bus,0,137,15.06,115,69,8,25,0,4
3640,car,1,137,26.03,100,0,0,25,0,4
3641,train,0,137,36.6,120,75,3,55,0,4
3641,air,0,137,147.3,46,162,16,55,0,4
3641,bus,0,137,15.06,115,69,8,55,0,4
3641,car,1,137,26.03,100,0,0,55,0,4
3642,train,0,137,36.6,120,75,3,70,0,4
3642,air,0,137,147.3,46,162,16,70,0,4
3642,bus,0,137,15.06,115,69,8,70,0,4
3642,car,1,137,26.03,100,0,0,70,0,4
3643,train,0,287,38.8,120,100,3,25,0,4
3643,air,0,287,147.3,46,157,16,25,0,4
3643,bus,0,287,19.36,115,90,8,25,0,4
3643,car,1,287,54.53,225,0,0,25,0,4
3644,train,0,287,38.8,120,100,3,70,0,4
3644,air,0,287,147.3,46,157,16,70,0,4
3644,bus,0,287,19.36,115,90,8,70,0,4
3644,car,1,287,54.53,225,0,0,70,0,4
3645,train,1,228,50.35,166,75,3,70,0,4
3645,air,0,228,138.3,46,85,16,70,0,4
3645,bus,0,228,24.21,186,76,24,70,0,4
3645,car,0,228,43.32,156,0,0,70,0,4
3646,train,0,228,50.35,166,75,3,45,0,4
3646,air,0,228,138.3,46,85,16,45,0,4
3646,bus,0,228,24.21,186,76,24,45,0,4
3646,car,1,228,43.32,156,0,0,45,0,4
3647,train,1,231,50.9,193,83,3,55,0,4
3647,air,0,231,139.3,46,93,16,55,0,4
3647,bus,0,231,23.71,186,76,24,55,0,4
3647,car,0,231,43.89,161,0,0,55,0,4
3648,train,0,231,50.9,193,83,3,70,0,4
3648,air,1,231,139.3,46,93,16,70,0,4
3648,bus,0,231,23.71,186,76,24,70,0,4
3648,car,0,231,43.89,161,0,0,70,0,4
3649,train,0,231,50.9,193,83,3,70,0,4
3649,air,1,231,139.3,46,93,16,70,0,4
3649,bus,0,231,23.71,186,76,24,70,0,4
3649,car,0,231,43.89,161,0,0,70,0,4
3650,train,0,231,50.9,193,83,3,70,0,4
3650,air,0,231,139.3,46,93,16,70,0,4
3650,bus,0,231,23.71,186,76,24,70,0,4
3650,car,1,231,43.89,161,0,0,70,0,4
3651,train,0,231,50.9,193,83,3,55,0,4
3651,air,0,231,139.3,46,93,16,55,0,4
3651,bus,0,231,23.71,186,76,24,55,0,4
3651,car,1,231,43.89,161,0,0,55,0,4
3652,train,0,231,50.9,193,83,3,45,0,4
3652,air,0,231,139.3,46,93,16,45,0,4
3652,bus,0,231,23.71,186,76,24,45,0,4
3652,car,1,231,43.89,161,0,0,45,0,4
3653,train,0,231,50.9,193,83,3,70,0,4
3653,air,0,231,139.3,46,93,16,70,0,4
3653,bus,0,231,23.71,186,76,24,70,0,4
3653,car,1,231,43.89,161,0,0,70,0,4
3654,train,1,255,54.6,193,95,3,45,0,4
3654,air,0,255,135.3,46,85,16,45,0,4
3654,bus,0,255,23.96,186,85,24,45,0,4
3654,car,0,255,48.45,181,0,0,45,0,4
3658,train,0,154,37.8,120,90,3,55,0,4
3658,air,0,154,147.3,46,117,16,55,0,4
3658,bus,0,154,16.36,115,80,8,55,0,4
3658,car,1,154,29.26,115,0,0,55,0,4
3659,train,0,154,37.8,120,90,3,55,0,4
3659,air,0,154,147.3,46,117,16,55,0,4
3659,bus,0,154,16.36,115,80,8,55,0,4
3659,car,1,154,29.26,115,0,0,55,0,4
3660,train,0,322,55.6,193,115,3,29,0,4
3660,air,0,322,147.3,46,127,16,29,0,4
3660,bus,0,322,26.96,186,105,24,29,0,4
3660,car,1,322,61.18,221,0,0,29,0,4
3661,train,0,438,56.6,193,135,3,70,0,4
3661,air,0,438,147.3,46,97,16,70,0,4
3661,bus,0,438,26.96,186,125,24,70,0,4
3661,car,1,438,83.22,331,0,0,70,0,4
3687,train,0,210,42.95,170,75,3,35,1,4
3687,air,0,210,132.55,46,74,16,35,1,4
3687,bus,0,210,26.46,186,80,24,35,1,4
3687,car,1,210,39.9,161,0,0,35,1,4
3688,train,0,210,42.95,170,75,3,55,1,4
3688,air,0,210,132.55,46,74,16,55,1,4
3688,bus,0,210,26.46,186,80,24,55,1,4
3688,car,1,210,39.9,161,0,0,55,1,4
3689,train,0,210,42.95,170,75,3,5,1,4
3689,air,0,210,132.55,46,74,16,5,1,4
3689,bus,0,210,26.46,186,80,24,5,1,4
3689,car,1,210,39.9,161,0,0,5,1,4
3690,train,1,228,46.7,166,70,3,35,1,4
